item_id,order_id,product_id,quantity,price
I9109,O3299,P044,1,65.0
I9110,O3300,P044,1,65.0
I9111,O3300,P045,1,21.42
I9112,O3301,P027,1,45.29
I9113,O3301,P032,2,52.62
I9114,O3302,P018,1,107.15
I9115,O3302,P007,1,242.84
I9116,O3302,P015,1,56.79
I9117,O3302,P049,1,54.92
I9118,O3303,P033,1,75.1
I9119,O3303,P017,1,92.82
I9120,O3304,P023,1,37.56
I9121,O3304,P028,1,59.26
I9122,O3304,P011,1,27.96
I9123,O3305,P041,1,33.49
I9124,O3306,P049,1,54.92
I9125,O3306,P012,2,25.84
I9126,O3307,P040,1,12.78
I9127,O3308,P033,1,75.1
I9128,O3309,P014,1,55.21
I9129,O3310,P021,1,91.12
I9130,O3310,P025,1,207.07
I9131,O3310,P012,1,25.84
I9132,O3310,P044,1,65.0
I9133,O3310,P016,1,45.01
I9134,O3311,P042,3,31.85
I9135,O3312,P012,1,25.84
I9136,O3313,P045,1,21.42
I9137,O3313,P012,1,25.84
I9138,O3314,P018,1,107.15
I9139,O3314,P015,1,56.79
I9140,O3314,P014,2,55.21
I9141,O3315,P005,1,944.79
I9142,O3315,P035,2,18.18
I9143,O3315,P032,1,52.62
I9144,O3316,P044,2,65.0
I9145,O3316,P038,1,54.95
I9146,O3316,P033,1,75.1
I9147,O3317,P026,1,230.73
I9148,O3318,P040,2,12.78
I9149,O3319,P033,2,75.1
I9150,O3320,P021,2,91.12
I9151,O3320,P040,1,12.78
I9152,O3320,P012,1,25.84
I9153,O3320,P022,1,93.94
I9154,O3321,P043,1,68.9
I9155,O3321,P037,1,70.0
I9156,O3322,P044,1,65.0
I9157,O3323,P010,1,89.0
I9158,O3323,P012,2,25.84
I9159,O3324,P041,1,33.49
I9160,O3324,P028,1,59.26
I9161,O3324,P050,2,52.19
I9162,O3325,P011,1,27.96
I9163,O3325,P035,1,18.18
I9164,O3326,P013,1,57.76
I9165,O3327,P021,1,91.12
I9166,O3327,P046,1,20.94
I9167,O3328,P042,1,31.85
I9168,O3328,P030,1,151.89
I9169,O3328,P041,1,33.49
I9170,O3329,P030,1,151.89
I9171,O3329,P025,1,207.07
I9172,O3329,P017,1,92.82
I9173,O3330,P009,1,95.1
I9174,O3331,P012,1,25.84
I9175,O3331,P023,2,37.56
I9176,O3331,P024,1,38.7
I9177,O3331,P034,1,87.6
I9178,O3331,P015,1,56.79
I9179,O3332,P027,1,45.29
I9180,O3332,P034,1,87.6
I9181,O3332,P024,1,38.7
I9182,O3333,P027,1,45.29
I9183,O3334,P017,2,92.82
I9184,O3334,P039,1,12.02
I9185,O3335,P032,2,52.62
I9186,O3335,P049,2,54.92
I9187,O3336,P036,1,21.91
I9188,O3336,P045,3,21.42
I9189,O3336,P038,2,54.95
I9190,O3336,P016,1,45.01
I9191,O3337,P041,2,33.49
I9192,O3338,P035,1,18.18
I9193,O3339,P037,1,70.0
I9194,O3340,P043,1,68.9
I9195,O3340,P030,2,151.89
I9196,O3341,P033,1,75.1
I9197,O3341,P044,3,65.0
I9198,O3341,P043,1,68.9
I9199,O3342,P028,2,59.26
I9200,O3343,P011,1,27.96
I9201,O3343,P027,1,45.29
I9202,O3343,P028,2,59.26
I9203,O3343,P050,2,52.19
I9204,O3344,P037,1,70.0
I9205,O3345,P048,3,92.62
I9206,O3345,P039,1,12.02
I9207,O3346,P050,1,52.19
I9208,O3347,P028,1,59.26
I9209,O3348,P003,1,178.53
I9210,O3349,P032,1,52.62
I9211,O3349,P021,1,91.12
I9212,O3350,P029,2,150.37
I9213,O3350,P028,2,59.26
I9214,O3351,P010,1,89.0
I9215,O3351,P023,1,37.56
I9216,O3351,P050,1,52.19
I9217,O3352,P027,1,45.29
I9218,O3354,P027,1,45.29
I9219,O3355,P033,1,75.1
I9220,O3356,P045,1,21.42
I9221,O3356,P021,1,91.12
I9222,O3357,P016,2,45.01
I9223,O3358,P036,1,21.91
I9224,O3358,P003,1,178.53
I9225,O3359,P023,2,37.56
I9226,O3359,P032,1,52.62
I9227,O3360,P045,1,21.42
I9228,O3361,P050,1,52.19
I9229,O3361,P039,1,12.02
I9230,O3361,P009,1,95.1
I9231,O3362,P046,1,20.94
I9232,O3363,P016,1,45.01
I9233,O3363,P031,2,41.51
I9234,O3363,P025,1,207.07
I9235,O3364,P022,3,93.94
I9236,O3365,P024,1,38.7
I9237,O3366,P014,1,55.21
I9238,O3366,P033,1,75.1
I9239,O3366,P021,1,91.12
I9240,O3367,P037,1,70.0
I9241,O3367,P020,2,121.62
I9242,O3368,P013,1,57.76
I9243,O3368,P014,1,55.21
I9244,O3368,P035,1,18.18
I9245,O3369,P040,1,12.78
I9246,O3369,P024,1,38.7
I9247,O3370,P034,1,87.6
I9248,O3370,P045,1,21.42
I9249,O3370,P026,1,230.73
I9250,O3370,P014,1,55.21
I9251,O3370,P022,1,93.94
I9252,O3371,P035,1,18.18
I9253,O3372,P017,1,92.82
I9254,O3373,P025,1,207.07
I9255,O3373,P012,1,25.84
I9256,O3374,P015,2,56.79
I9257,O3374,P021,1,91.12
I9258,O3375,P029,1,150.37
I9259,O3375,P038,1,54.95
I9260,O3375,P012,1,25.84
I9261,O3375,P033,1,75.1
I9262,O3376,P028,1,59.26
I9263,O3377,P011,1,27.96
I9264,O3378,P049,1,54.92
I9265,O3378,P042,1,31.85
I9266,O3379,P044,2,65.0
I9267,O3379,P042,1,31.85
I9268,O3380,P046,2,20.94
I9269,O3380,P031,1,41.51
I9270,O3381,P047,1,100.81
I9271,O3382,P012,1,25.84
I9272,O3382,P021,1,91.12
I9273,O3383,P004,1,163.77
I9274,O3384,P037,1,70.0
I9275,O3385,P039,1,12.02
I9276,O3385,P038,1,54.95
I9277,O3386,P042,1,31.85
I9278,O3386,P046,1,20.94
I9279,O3386,P039,1,12.02
I9280,O3387,P013,1,57.76
I9281,O3388,P024,1,38.7
I9282,O3389,P049,1,54.92
I9283,O3390,P044,1,65.0
I9284,O3391,P022,1,93.94
I9285,O3391,P036,1,21.91
I9286,O3392,P034,1,87.6
I9287,O3392,P035,1,18.18
I9288,O3392,P042,2,31.85
I9289,O3392,P041,1,33.49
I9290,O3393,P029,1,150.37
I9291,O3393,P049,1,54.92
I9292,O3393,P038,1,54.95
I9293,O3393,P026,1,230.73
I9294,O3394,P004,2,163.77
I9295,O3394,P015,1,56.79
I9296,O3395,P019,1,122.89
I9297,O3395,P043,1,68.9
I9298,O3396,P039,1,12.02
I9299,O3397,P008,1,237.58
I9300,O3397,P027,3,45.29
I9301,O3397,P011,3,27.96
I9302,O3397,P022,3,93.94
I9303,O3397,P016,1,45.01
I9304,O3398,P012,1,25.84
I9305,O3399,P050,1,52.19
I9306,O3400,P039,1,12.02
I9307,O3400,P036,1,21.91
I9308,O3400,P040,1,12.78
I9309,O3401,P036,1,21.91
I9310,O3402,P017,1,92.82
I9311,O3403,P046,1,20.94
I9312,O3404,P046,1,20.94
I9313,O3404,P049,1,54.92
I9314,O3404,P044,1,65.0
I9315,O3405,P004,1,163.77
I9316,O3405,P030,3,151.89
I9317,O3405,P003,1,178.53
I9318,O3405,P036,1,21.91
I9319,O3406,P048,2,92.62
I9320,O3407,P013,1,57.76
I9321,O3407,P016,1,45.01
I9322,O3408,P042,2,31.85
I9323,O3408,P013,1,57.76
I9324,O3408,P019,1,122.89
I9325,O3409,P045,1,21.42
I9326,O3409,P022,3,93.94
I9327,O3410,P004,1,163.77
I9328,O3410,P013,1,57.76
I9329,O3410,P010,1,89.0
I9330,O3411,P041,1,33.49
I9331,O3413,P042,1,31.85
I9332,O3414,P042,1,31.85
I9333,O3414,P044,1,65.0
I9334,O3415,P010,1,89.0
I9335,O3415,P040,1,12.78
I9336,O3415,P014,1,55.21
I9337,O3416,P034,1,87.6
I9338,O3417,P001,1,909.71
I9339,O3417,P030,2,151.89
I9340,O3417,P011,2,27.96
I9341,O3421,P018,2,107.15
I9342,O3421,P035,1,18.18
I9343,O3421,P039,2,12.02
I9344,O3422,P040,1,12.78
I9345,O3422,P011,1,27.96
I9346,O3422,P044,1,65.0
I9347,O3423,P011,1,27.96
I9348,O3423,P026,1,230.73
I9349,O3424,P031,2,41.51
I9350,O3425,P015,3,56.79
I9351,O3426,P033,1,75.1
I9352,O3426,P040,1,12.78
I9353,O3427,P012,1,25.84
I9354,O3428,P016,1,45.01
I9355,O3428,P045,1,21.42
I9356,O3428,P050,1,52.19
I9357,O3428,P041,1,33.49
I9358,O3429,P050,1,52.19
I9359,O3429,P010,1,89.0
I9360,O3430,P021,1,91.12
I9361,O3430,P041,1,33.49
I9362,O3430,P028,1,59.26
I9363,O3432,P014,1,55.21
I9364,O3432,P018,2,107.15
I9365,O3432,P042,1,31.85
I9366,O3433,P036,3,21.91
I9367,O3433,P021,2,91.12
I9368,O3434,P043,1,68.9
I9369,O3435,P011,3,27.96
I9370,O3435,P006,2,799.47
I9371,O3435,P032,1,52.62
I9372,O3435,P017,1,92.82
I9373,O3436,P031,1,41.51
I9374,O3436,P024,2,38.7
I9375,O3437,P005,1,944.79
I9376,O3438,P049,1,54.92
I9377,O3439,P017,1,92.82
I9378,O3440,P027,1,45.29
I9379,O3440,P040,1,12.78
I9380,O3440,P009,1,95.1
I9381,O3440,P045,1,21.42
I9382,O3440,P042,2,31.85
I9383,O3441,P045,2,21.42
I9384,O3441,P021,2,91.12
I9385,O3441,P014,2,55.21
I9386,O3442,P012,2,25.84
I9387,O3443,P036,2,21.91
I9388,O3444,P015,1,56.79
I9389,O3444,P042,1,31.85
I9390,O3444,P011,1,27.96
I9391,O3444,P049,1,54.92
I9392,O3445,P027,1,45.29
I9393,O3445,P013,1,57.76
I9394,O3446,P037,1,70.0
I9395,O3446,P036,1,21.91
I9396,O3447,P035,2,18.18
I9397,O3448,P028,1,59.26
I9398,O3449,P024,1,38.7
I9399,O3449,P013,1,57.76
I9400,O3450,P039,1,12.02
I9401,O3450,P021,1,91.12
I9402,O3451,P036,1,21.91
I9403,O3452,P014,1,55.21
I9404,O3453,P025,2,207.07
I9405,O3454,P044,1,65.0
I9406,O3454,P012,1,25.84
I9407,O3454,P016,1,45.01
I9408,O3455,P026,1,230.73
I9409,O3455,P039,1,12.02
I9410,O3456,P038,1,54.95
I9411,O3457,P048,1,92.62
I9412,O3459,P045,1,21.42
I9413,O3459,P027,1,45.29
I9414,O3460,P030,1,151.89
I9415,O3460,P021,1,91.12
I9416,O3460,P004,1,163.77
I9417,O3460,P033,1,75.1
I9418,O3460,P035,1,18.18
I9419,O3461,P020,3,121.62
I9420,O3462,P009,1,95.1
I9421,O3463,P014,1,55.21
I9422,O3464,P013,2,57.76
I9423,O3464,P016,1,45.01
I9424,O3465,P042,1,31.85
I9425,O3466,P011,1,27.96
I9426,O3467,P035,1,18.18
I9427,O3468,P022,1,93.94
I9428,O3468,P050,1,52.19
I9429,O3468,P011,1,27.96
I9430,O3469,P005,1,944.79
I9431,O3470,P014,1,55.21
I9432,O3470,P049,1,54.92
I9433,O3471,P041,1,33.49
I9434,O3471,P027,3,45.29
I9435,O3472,P043,3,68.9
I9436,O3473,P028,3,59.26
I9437,O3473,P034,1,87.6
I9438,O3474,P050,1,52.19
I9439,O3474,P012,1,25.84
I9440,O3475,P037,1,70.0
I9441,O3475,P035,1,18.18
I9442,O3475,P045,1,21.42
I9443,O3476,P022,1,93.94
I9444,O3477,P043,1,68.9
I9445,O3477,P038,2,54.95
I9446,O3478,P050,1,52.19
I9447,O3478,P009,1,95.1
I9448,O3479,P046,1,20.94
I9449,O3480,P046,1,20.94
I9450,O3480,P031,1,41.51
I9451,O3481,P043,1,68.9
I9452,O3481,P025,1,207.07
I9453,O3482,P023,1,37.56
I9454,O3482,P013,1,57.76
I9455,O3482,P012,1,25.84
I9456,O3482,P009,1,95.1
I9457,O3482,P041,1,33.49
I9458,O3483,P012,1,25.84
I9459,O3483,P017,1,92.82
I9460,O3483,P041,1,33.49
I9461,O3484,P032,1,52.62
I9462,O3485,P036,1,21.91
I9463,O3485,P041,1,33.49
I9464,O3485,P015,2,56.79
I9465,O3486,P011,1,27.96
I9466,O3487,P025,1,207.07
I9467,O3487,P036,1,21.91
I9468,O3487,P031,1,41.51
I9469,O3488,P049,1,54.92
I9470,O3489,P009,2,95.1
I9471,O3489,P033,1,75.1
I9472,O3490,P048,1,92.62
I9473,O3491,P037,2,70.0
I9474,O3491,P039,1,12.02
I9475,O3491,P027,1,45.29
I9476,O3492,P031,1,41.51
I9477,O3492,P010,2,89.0
I9478,O3492,P028,1,59.26
I9479,O3494,P016,1,45.01
I9480,O3494,P034,1,87.6
I9481,O3494,P039,1,12.02
I9482,O3495,P044,1,65.0
I9483,O3495,P011,2,27.96
I9484,O3495,P033,1,75.1
I9485,O3497,P043,1,68.9
I9486,O3498,P016,1,45.01
I9487,O3499,P045,1,21.42
I9488,O3499,P043,2,68.9
I9489,O3499,P038,1,54.95
I9490,O3500,P044,1,65.0
I9491,O3500,P045,1,21.42
I9492,O3501,P015,2,56.79
I9493,O3502,P013,1,57.76
I9494,O3502,P045,1,21.42
I9495,O3502,P040,1,12.78
I9496,O3502,P020,1,121.62
I9497,O3503,P015,1,56.79
I9498,O3503,P033,2,75.1
I9499,O3504,P049,1,54.92
I9500,O3504,P018,3,107.15
I9501,O3505,P041,1,33.49
I9502,O3505,P002,1,995.46
I9503,O3506,P021,1,91.12
I9504,O3506,P044,1,65.0
I9505,O3506,P002,1,995.46
I9506,O3506,P036,3,21.91
I9507,O3506,P048,1,92.62
I9508,O3506,P045,1,21.42
I9509,O3507,P016,1,45.01
I9510,O3507,P010,1,89.0
I9511,O3508,P003,1,178.53
I9512,O3509,P016,2,45.01
I9513,O3509,P034,1,87.6
I9514,O3509,P011,1,27.96
I9515,O3510,P041,1,33.49
I9516,O3510,P043,1,68.9
I9517,O3510,P044,1,65.0
I9518,O3511,P013,1,57.76
I9519,O3512,P021,1,91.12
I9520,O3512,P024,2,38.7
I9521,O3513,P023,1,37.56
I9522,O3513,P019,1,122.89
I9523,O3514,P021,1,91.12
I9524,O3514,P004,1,163.77
I9525,O3514,P049,2,54.92
I9526,O3514,P014,1,55.21
I9527,O3514,P037,2,70.0
I9528,O3515,P010,1,89.0
I9529,O3517,P016,1,45.01
I9530,O3517,P034,1,87.6
I9531,O3518,P005,1,944.79
I9532,O3518,P031,2,41.51
I9533,O3518,P042,1,31.85
I9534,O3519,P009,2,95.1
I9535,O3519,P022,1,93.94
I9536,O3520,P007,1,242.84
I9537,O3520,P044,1,65.0
I9538,O3521,P028,1,59.26
I9539,O3521,P026,1,230.73
I9540,O3521,P017,1,92.82
I9541,O3522,P042,1,31.85
I9542,O3522,P038,1,54.95
I9543,O3523,P033,1,75.1
I9544,O3523,P015,1,56.79
I9545,O3524,P017,1,92.82
I9546,O3524,P045,1,21.42
I9547,O3524,P022,1,93.94
I9548,O3525,P015,1,56.79
I9549,O3525,P016,1,45.01
I9550,O3525,P037,1,70.0
I9551,O3526,P028,1,59.26
I9552,O3526,P013,3,57.76
I9553,O3527,P003,1,178.53
I9554,O3527,P028,1,59.26
I9555,O3527,P023,1,37.56
I9556,O3527,P035,2,18.18
I9557,O3528,P040,1,12.78
I9558,O3529,P016,1,45.01
I9559,O3529,P027,1,45.29
I9560,O3529,P045,1,21.42
I9561,O3530,P016,1,45.01
I9562,O3530,P040,1,12.78
I9563,O3530,P027,1,45.29
I9564,O3530,P013,1,57.76
I9565,O3531,P013,1,57.76
I9566,O3531,P008,1,237.58
I9567,O3532,P028,1,59.26
I9568,O3532,P045,1,21.42
I9569,O3532,P004,3,163.77
I9570,O3533,P015,1,56.79
I9571,O3534,P036,3,21.91
I9572,O3534,P011,1,27.96
I9573,O3534,P045,3,21.42
I9574,O3535,P040,2,12.78
I9575,O3535,P013,2,57.76
I9576,O3535,P025,1,207.07
I9577,O3535,P016,2,45.01
I9578,O3536,P037,1,70.0
I9579,O3537,P011,1,27.96
I9580,O3537,P004,1,163.77
I9581,O3538,P037,1,70.0
I9582,O3539,P036,1,21.91
I9583,O3539,P013,2,57.76
I9584,O3540,P038,2,54.95
I9585,O3541,P034,1,87.6
I9586,O3541,P025,1,207.07
I9587,O3542,P040,1,12.78
I9588,O3542,P041,1,33.49
I9589,O3543,P012,1,25.84
I9590,O3544,P017,1,92.82
I9591,O3544,P049,1,54.92
I9592,O3545,P011,2,27.96
I9593,O3545,P021,1,91.12
I9594,O3545,P046,1,20.94
I9595,O3546,P034,1,87.6
I9596,O3546,P037,1,70.0
I9597,O3547,P044,1,65.0
I9598,O3547,P010,2,89.0
I9599,O3547,P033,1,75.1
I9600,O3548,P037,1,70.0
I9601,O3548,P048,1,92.62
I9602,O3549,P042,1,31.85
I9603,O3549,P015,1,56.79
I9604,O3549,P026,1,230.73
I9605,O3550,P024,1,38.7
I9606,O3551,P036,2,21.91
I9607,O3552,P041,1,33.49
I9608,O3553,P025,1,207.07
I9609,O3553,P003,1,178.53
I9610,O3555,P044,2,65.0
I9611,O3556,P012,1,25.84
I9612,O3557,P040,1,12.78
I9613,O3557,P037,1,70.0
I9614,O3558,P001,2,909.71
I9615,O3559,P013,1,57.76
I9616,O3559,P027,3,45.29
I9617,O3560,P016,1,45.01
I9618,O3560,P044,2,65.0
I9619,O3560,P037,1,70.0
I9620,O3561,P015,1,56.79
I9621,O3562,P033,1,75.1
I9622,O3562,P034,1,87.6
I9623,O3562,P013,1,57.76
I9624,O3562,P025,1,207.07
I9625,O3563,P034,1,87.6
I9626,O3563,P050,1,52.19
I9627,O3563,P011,1,27.96
I9628,O3564,P031,1,41.51
I9629,O3566,P021,1,91.12
I9630,O3567,P021,2,91.12
I9631,O3567,P027,1,45.29
I9632,O3568,P013,1,57.76
I9633,O3568,P020,1,121.62
I9634,O3569,P034,1,87.6
I9635,O3570,P014,1,55.21
I9636,O3570,P023,2,37.56
I9637,O3570,P035,1,18.18
I9638,O3570,P026,1,230.73
I9639,O3571,P003,1,178.53
I9640,O3571,P037,1,70.0
I9641,O3572,P009,1,95.1
I9642,O3573,P038,1,54.95
I9643,O3574,P011,2,27.96
I9644,O3575,P031,1,41.51
I9645,O3576,P048,2,92.62
I9646,O3576,P047,1,100.81
I9647,O3576,P014,1,55.21
I9648,O3577,P043,1,68.9
I9649,O3577,P017,2,92.82
I9650,O3578,P007,1,242.84
I9651,O3578,P012,1,25.84
I9652,O3579,P020,1,121.62
I9653,O3579,P041,1,33.49
I9654,O3579,P033,1,75.1
I9655,O3580,P014,1,55.21
I9656,O3581,P037,1,70.0
I9657,O3582,P023,1,37.56
I9658,O3583,P037,1,70.0
I9659,O3583,P033,1,75.1
I9660,O3585,P028,1,59.26
I9661,O3586,P021,1,91.12
I9662,O3587,P016,1,45.01
I9663,O3588,P026,2,230.73
I9664,O3589,P044,1,65.0
I9665,O3589,P032,3,52.62
I9666,O3590,P039,1,12.02
I9667,O3590,P049,2,54.92
I9668,O3591,P046,1,20.94
I9669,O3591,P035,2,18.18
I9670,O3591,P043,3,68.9
I9671,O3591,P002,2,995.46
I9672,O3591,P037,1,70.0
I9673,O3592,P046,1,20.94
I9674,O3592,P013,1,57.76
I9675,O3593,P007,1,242.84
I9676,O3594,P010,1,89.0
I9677,O3595,P004,1,163.77
I9678,O3596,P017,1,92.82
I9679,O3596,P021,1,91.12
I9680,O3596,P024,1,38.7
I9681,O3596,P036,1,21.91
I9682,O3597,P032,1,52.62
I9683,O3598,P022,1,93.94
I9684,O3598,P013,1,57.76
I9685,O3598,P019,1,122.89
I9686,O3599,P001,1,909.71
I9687,O3601,P037,2,70.0
I9688,O3601,P015,1,56.79
I9689,O3602,P048,1,92.62
I9690,O3602,P049,3,54.92
I9691,O3602,P033,1,75.1
I9692,O3603,P003,1,178.53
I9693,O3604,P006,2,799.47
I9694,O3605,P002,1,995.46
I9695,O3606,P043,2,68.9
I9696,O3606,P049,1,54.92
I9697,O3606,P016,1,45.01
I9698,O3606,P046,1,20.94
I9699,O3607,P017,1,92.82
I9700,O3608,P044,1,65.0
I9701,O3608,P016,1,45.01
I9702,O3609,P007,1,242.84
I9703,O3611,P025,1,207.07
I9704,O3611,P011,1,27.96
I9705,O3612,P012,1,25.84
I9706,O3613,P049,1,54.92
I9707,O3613,P016,1,45.01
I9708,O3614,P032,1,52.62
I9709,O3615,P011,1,27.96
I9710,O3616,P029,1,150.37
I9711,O3617,P017,1,92.82
I9712,O3618,P023,2,37.56
I9713,O3619,P040,1,12.78
I9714,O3620,P029,1,150.37
I9715,O3621,P023,1,37.56
I9716,O3622,P026,1,230.73
I9717,O3623,P005,2,944.79
I9718,O3623,P043,1,68.9
I9719,O3624,P034,1,87.6
I9720,O3625,P022,1,93.94
I9721,O3625,P045,2,21.42
I9722,O3626,P039,1,12.02
I9723,O3627,P036,1,21.91
I9724,O3627,P004,1,163.77
I9725,O3627,P050,1,52.19
I9726,O3628,P036,1,21.91
I9727,O3628,P006,1,799.47
I9728,O3629,P049,2,54.92
I9729,O3629,P038,1,54.95
I9730,O3630,P028,2,59.26
I9731,O3630,P007,1,242.84
I9732,O3630,P048,1,92.62
I9733,O3632,P050,1,52.19
I9734,O3632,P028,1,59.26
I9735,O3632,P037,1,70.0
I9736,O3633,P024,3,38.7
I9737,O3633,P018,2,107.15
I9738,O3633,P004,1,163.77
I9739,O3634,P014,3,55.21
I9740,O3634,P033,1,75.1
I9741,O3634,P023,1,37.56
I9742,O3634,P038,1,54.95
I9743,O3634,P028,1,59.26
I9744,O3635,P034,1,87.6
I9745,O3636,P042,2,31.85
I9746,O3637,P041,1,33.49
I9747,O3637,P043,1,68.9
I9748,O3638,P036,1,21.91
I9749,O3639,P004,1,163.77
I9750,O3639,P028,1,59.26
I9751,O3639,P045,1,21.42
I9752,O3639,P022,1,93.94
I9753,O3640,P043,3,68.9
I9754,O3641,P042,1,31.85
I9755,O3642,P037,1,70.0
I9756,O3642,P030,1,151.89
I9757,O3643,P018,1,107.15
I9758,O3644,P015,1,56.79
I9759,O3644,P035,1,18.18
I9760,O3645,P012,1,25.84
I9761,O3645,P049,1,54.92
I9762,O3646,P013,1,57.76
I9763,O3648,P010,2,89.0
I9764,O3649,P016,1,45.01
I9765,O3650,P044,1,65.0
I9766,O3651,P009,1,95.1
I9767,O3652,P049,1,54.92
I9768,O3653,P013,1,57.76
I9769,O3653,P009,1,95.1
I9770,O3654,P021,1,91.12
I9771,O3655,P014,1,55.21
I9772,O3655,P013,1,57.76
I9773,O3655,P046,1,20.94
I9774,O3656,P021,1,91.12
I9775,O3657,P041,1,33.49
I9776,O3657,P011,2,27.96
I9777,O3657,P017,1,92.82
I9778,O3658,P027,2,45.29
I9779,O3659,P041,1,33.49
I9780,O3659,P023,1,37.56
I9781,O3660,P047,1,100.81
I9782,O3660,P013,1,57.76
I9783,O3660,P016,1,45.01
I9784,O3661,P006,1,799.47
I9785,O3662,P028,1,59.26
I9786,O3662,P031,1,41.51
I9787,O3663,P040,1,12.78
I9788,O3664,P015,1,56.79
I9789,O3665,P010,1,89.0
I9790,O3665,P003,1,178.53
I9791,O3665,P009,1,95.1
I9792,O3666,P040,1,12.78
I9793,O3666,P027,1,45.29
I9794,O3666,P045,1,21.42
I9795,O3667,P042,1,31.85
I9796,O3667,P049,1,54.92
I9797,O3668,P049,1,54.92
I9798,O3669,P032,1,52.62
I9799,O3670,P037,1,70.0
I9800,O3670,P021,1,91.12
I9801,O3670,P012,1,25.84
I9802,O3671,P039,1,12.02
I9803,O3671,P043,1,68.9
I9804,O3672,P027,1,45.29
I9805,O3674,P048,1,92.62
I9806,O3674,P039,1,12.02
I9807,O3674,P004,1,163.77
I9808,O3675,P016,1,45.01
I9809,O3676,P050,1,52.19
I9810,O3676,P037,1,70.0
I9811,O3677,P028,1,59.26
I9812,O3678,P002,1,995.46
I9813,O3679,P013,1,57.76
I9814,O3680,P032,1,52.62
I9815,O3680,P022,1,93.94
I9816,O3680,P014,1,55.21
I9817,O3680,P011,1,27.96
I9818,O3681,P048,1,92.62
I9819,O3682,P005,2,944.79
I9820,O3683,P030,1,151.89
I9821,O3684,P034,2,87.6
I9822,O3685,P031,2,41.51
I9823,O3686,P023,1,37.56
I9824,O3687,P031,1,41.51
I9825,O3687,P046,1,20.94
I9826,O3688,P015,3,56.79
I9827,O3688,P005,1,944.79
I9828,O3688,P006,1,799.47
I9829,O3689,P043,3,68.9
I9830,O3689,P024,1,38.7
I9831,O3689,P023,2,37.56
I9832,O3690,P036,1,21.91
I9833,O3691,P023,1,37.56
I9834,O3691,P021,1,91.12
I9835,O3692,P001,1,909.71
I9836,O3693,P021,3,91.12
I9837,O3694,P037,1,70.0
I9838,O3695,P048,2,92.62
I9839,O3696,P041,1,33.49
I9840,O3697,P026,1,230.73
I9841,O3697,P012,1,25.84
I9842,O3698,P018,1,107.15
I9843,O3699,P048,1,92.62
I9844,O3700,P025,1,207.07
I9845,O3701,P034,1,87.6
I9846,O3702,P001,3,909.71
I9847,O3702,P040,2,12.78
I9848,O3703,P012,1,25.84
I9849,O3703,P024,1,38.7
I9850,O3703,P043,1,68.9
I9851,O3704,P010,3,89.0
I9852,O3705,P035,3,18.18
I9853,O3705,P037,2,70.0
I9854,O3706,P031,1,41.51
I9855,O3706,P049,1,54.92
I9856,O3707,P050,1,52.19
I9857,O3707,P038,2,54.95
I9858,O3708,P011,1,27.96
I9859,O3708,P036,2,21.91
I9860,O3708,P046,1,20.94
I9861,O3709,P017,1,92.82
I9862,O3709,P022,1,93.94
I9863,O3709,P036,1,21.91
I9864,O3709,P046,2,20.94
I9865,O3710,P016,1,45.01
I9866,O3711,P020,2,121.62
I9867,O3713,P028,1,59.26
I9868,O3713,P010,3,89.0
I9869,O3715,P035,1,18.18
I9870,O3716,P048,1,92.62
I9871,O3716,P010,1,89.0
I9872,O3716,P035,1,18.18
I9873,O3717,P034,2,87.6
I9874,O3717,P023,1,37.56
I9875,O3717,P017,1,92.82
I9876,O3718,P033,1,75.1
I9877,O3718,P009,1,95.1
I9878,O3718,P037,1,70.0
I9879,O3718,P041,1,33.49
I9880,O3719,P050,1,52.19
I9881,O3720,P042,1,31.85
I9882,O3720,P013,1,57.76
I9883,O3720,P047,1,100.81
I9884,O3720,P035,1,18.18
I9885,O3721,P040,1,12.78
I9886,O3722,P007,1,242.84
I9887,O3722,P027,1,45.29
I9888,O3722,P028,1,59.26
I9889,O3723,P014,1,55.21
I9890,O3723,P043,1,68.9
I9891,O3723,P027,1,45.29
I9892,O3723,P035,1,18.18
I9893,O3725,P017,1,92.82
I9894,O3726,P036,2,21.91
I9895,O3727,P008,1,237.58
I9896,O3727,P044,3,65.0
I9897,O3727,P042,3,31.85
I9898,O3728,P023,1,37.56
I9899,O3728,P007,1,242.84
I9900,O3729,P036,1,21.91
I9901,O3729,P013,1,57.76
I9902,O3730,P014,3,55.21
I9903,O3730,P033,2,75.1
I9904,O3730,P042,1,31.85
I9905,O3730,P036,1,21.91
I9906,O3730,P044,1,65.0
I9907,O3731,P003,1,178.53
I9908,O3731,P048,1,92.62
I9909,O3732,P011,1,27.96
I9910,O3733,P007,1,242.84
I9911,O3734,P012,1,25.84
I9912,O3735,P034,2,87.6
I9913,O3735,P021,1,91.12
I9914,O3735,P041,1,33.49
I9915,O3736,P007,1,242.84
I9916,O3736,P023,1,37.56
I9917,O3736,P036,1,21.91
I9918,O3737,P021,1,91.12
I9919,O3737,P026,1,230.73
I9920,O3738,P043,1,68.9
I9921,O3738,P025,3,207.07
I9922,O3739,P050,2,52.19
I9923,O3739,P007,1,242.84
I9924,O3739,P044,1,65.0
I9925,O3740,P042,2,31.85
I9926,O3741,P037,1,70.0
I9927,O3741,P012,1,25.84
I9928,O3742,P038,1,54.95
I9929,O3742,P003,2,178.53
I9930,O3742,P023,2,37.56
